IN	O
INCONCLUSIVE	O
DISCUSSION	O
OF	O
VIETNAMESE	GPE.NATION
COMPLAINT	O
AGAINST	O
US	GPE.NATION
	O
ACTION	O
TO	O
EXPEL	O
SRV	PER.IND
PERM	PER.IND
REP	PER.IND
,	O
UN	ORG.MED
HOST	ORG.MED
COUNTRY	ORG.MED
RELATIONS	ORG.MED
COMMITTEE	ORG.MED
FEBRUARY	O
9	O
HEARD	O
STATEMENTS	O
FROM	O
16	O
DELEGATES:	O
SRV	GPE.NATION
,	O
US	GPE.NATION
,	O
USSR	GPE.NATION
,	O
IRAQ	GPE.NATION
,	O
BULGARIA	GPE.NATION
,	O
UKRAINE	GPE.NATION
,	O
CUBA	GPE.NATION
,	O
HUNGARY	GPE.NATION
,	O
MONGOLIA	GPE.NATION
,	O
POLAND	GPE.NATION
,	O
GDR	GPE.NATION
,	O
UK	GPE.NATION
,	O
CZECHOSLOVAKIA	GPE.NATION
,	O
BENIN	GPE.NATION
,	O
SENEGAL	GPE.NATION
,	O
AND	O
BYELORUSSIA	GPE.NATION
.	O
COMMITTEE	O
WILL	O
MEET	O
AGAIN	O
FEBRUARY	O
10	O
WITH	O
SENEGAL'S	GPE.NATION
PROPOSAL	O
FOR	O
UN	ORG.MED
LEGAL	O
OPINION	O
AS	O
FIRST	O
ORDER	O
OF	O
BUSINESS	O
.	O
SRV	PER.IND
PERM	PER.IND
REP	PER.IND
DINH	PER.IND
BA	PER.IND
THI	PER.IND
OPENED	O
WITH	O
STATEMENT	O
RE	O
-	O
ITERATING	O
HIS	PER.IND
PAST	O
PUBLIC	O
DENIALS	O
OF	O
ACCUSATIONS	O
AGAINST	O
HIM	PER.IND
.	O
SRV	PER.IND
LEGAL	PER.IND
COUNSEL	PER.IND
THEN	O
TOOK	O
FLOOR	O
TO	O
CONTEND	O
US	O
DID	O
NOT	O
FOLLOW	O
PROPER	O
PROCEDURES	O
FOR	O
PRIOR	O
CONSULTATION	O
UNDER	O
SECTION	O
13	O
OF	O
HEADQUARTERS	O
AGREEMENT	O
.	O
HE	PER.IND
CONCLUDED	O
WITH	O
CALL	O
FOR	O
ACTION	O
AT	O
NEXT	O
GENERAL	ORG.MED
ASSEMBLY	ORG.MED
(A)	O
CONDEMNING	O
US	GPE.NATION
"ILLEGAL"	O
ACTIONS	O
AGAINST	O
A	O
MEMBER	O
STATE	O
AND	O
(B)	O
"COMPLETING"	O
HEADQUARTERS	O
AGREEMENT	O
AND	O
VIENNA	GPE.SPECIAL
CONVENTION	O
TO	O
SHOW	O
"ABSOLUTE	O
INDEPENDENCE"	O
OF	O
UN	ORG.MED
REGARDING	O
PRIVILEGES	O
AND	O
IMMUNITIES	O
OF	O
REPS	O
OF	O
MEMBER	O
STATES	O
.	O
AMB	PER.IND
LEONARD	PER.IND
DELIVERED	O
PREPARED	O
STATEMENT	O
(DEPT	ORG.GOV
HAS	O
TEXT)	O
.	O
HE	PER.IND
REVIEWED	O
PERTINENT	O
PROVISIONS	O
OF	O
HEADQUARTERS	O
AGREEMENT	O
AND	O
STEPS	O
TAKEN	O
BY	O
US	GPE.NATION
IN	O
FULFILLING	O
THEM	O
.	O
HE	PER.IND
EMPHASIZED	O
ACTION	O
TAKEN	O
BECAUSE	O
OF	O
THI'S	PER.IND
PERSONAL	O
INVOLVE	O
-	O
MENT	O
IN	O
CASE	O
INVOLVING	O
US	GPE.NATION
NATIONAL	O
SECURITY	O
,	O
THAT	O
WE	GPE.NATION
DO	O
NOT	O
WISH	O
THIS	O
EVENT	O
SERIOUSLY	O
TO	O
AFFECT	O
NORMALIZATION	O
OF	O
US	GPE.NATION
-SRV	GPE.NATION
RELATIONS	O
,	O
AND	O
THAT	O
OUR	GPE.NATION
ACTION	O
IN	O
NO	O
WAY	O
AFFECTS	O
RIGHT	O
OF	O
SRV	GPE.NATION
TO	O
NAME	O
NEW	O
PERM	O
REP	O
IMMEDIATELY	O
.	O
SOVIETS	GPE.NATION
AND	O
LONG	O
LIST	O
OF	O
OTHER	O
SPEAKERS	O
(MOST	O
WITH	O
OBSERVER	O
STATUS	O
IN	O
COMMITTEE	ORG.MED
)	O
EXPRESSED	O
SOLIDARITY	O
AND	O
FULL	O
SUPPORT	O
FOR	O
SRV	GPE.NATION
POSITION	O
AND	O
CITED	O
"DANGEROUS	O
PRECEDENT"	O
THIS	O
CASE	O
COULD	O
SET	O
.	O
SEVERAL	O
MEMBERS	O
CALLED	O
FOR	O
VARIOUS	O
TYPES	O
OF	O
ACTION	O
BY	O
COMMITTEE	ORG.MED
CHAIRMAN	ORG.MED
:	O
TO	O
UNDERTAKE	O
FURTHER	O
CONSULTATIONS	O
WITH	O
US	GPE.NATION
UNDER	O
HEADQUARTERS	O
AGREEMENT	O
(BULGARIA	GPE.NATION
)	O
;	O
TO	O
SEEK	O
FURTHER	O
CLARIFICATION	O
AND	O
INFORM	O
MEMBER	O
STATES	O
(CZECHOSLOVAKIA	GPE.NATION
)	O
;	O
AND	O
TO	O
DISCUSS	O
SITUATION	O
WITH	O
SYG	GPE.NATION
AND	O
REPORT	O
ON	O
FINDINGS	O
