ATURE	O
OF	O
MOU	O
DURING	O
A	O
MARCH	O
16	O
CONVERSATION	O
WITH	O
THE	PER.IND
AMBASSADOR	PER.IND
,	O
DEFENSE	PER.IND
UNDERSECRETARY	PER.IND
JOHAN	PER.IND
JORGEN	PER.IND
HOLST	PER.IND
RAISED	O
THE	O
POSSIBILITY	O
OF	O
SECRETARY	PER.IND
BROWN	PER.IND
SIGNING	O
THE	O
MEMORANDUM	O
OF	O
UNDERSTANDING	O
DURING	O
HIS	PER.IND
VISIT	O
TO	O
NORWAY	GPE.SPECIAL
.	O
HOLST	PER.IND
COMMENTED	O
THAT	O
IN	O
HIS	PER.IND
VIEW	O
MOST	O
OF	O
THE	O
WORK	O
HAD	O
BEEN	O
DONE	O
BUT	O
THAT	O
THE	O
ANNEXES	O
NEED	O
A	O
LITTLE	O
MORE	O
ATTENTION	O
.	O
(IN	O
A	O
SEPARATE	O
CONVERSATION	O
,	O
MOD	PER.IND
HANSENS	PER.IND
MIL	PER.IND
.	PER.IND
SEC	PER.IND
.	PER.IND
CONFIRMED	O
THAT	O
FROM	O
GON	GPE.NATION
PERSPECTIVE	O
,	O
MOU	O
WAS	O
RIPE	O
FOR	O
SIGNATURE)	O
.	O
HOLTS	PER.IND
THOUGHT	O
THAT	O
A	O
WELL	O
-PUBLICIZED	O
SIGNATURE	O
CEREMONY	O
IN	O
NORWAY	GPE.SPECIAL
BY	O
THE	PER.GROUP
TWO	PER.GROUP
MINISTERS	PER.GROUP
OF	PER.GROUP
DEFENSE	PER.GROUP
WOULD	O
HAVE	O
A	O
VERY	O
GOOD	O
EFFECT	O
.	O
WE	ORG.GOV
AGREE	O
WITH	O
HOLST	PER.IND
THAT	O
SIGNATURE	O
OF	O
THE	O
MOU	O
DURING	O
THE	O
SECRETARY'S	PER.IND
VISIT	O
WOULD	O
BE	O
AN	O
EXCELLENT	O
REFLECTION	O
OF	O
OUR	LOC
BILATERAL	O
DEFENSE	O
RELATIONSHIP	O
.	O
IN	O
LIGHT	O
OF	O
THE	ORG.GOV
DEFMIN	ORG.GOV
STAFF'S	ORG.GOV
VIEW	O
THAT	O
NO	O
PROBLEMS	O
EXIST	O
WITH	O
THE	O
TEXT	O
,	O
IT	O
WOULD	O
SEEM	O
THAT	O
THE	O
INITIATIVE	O
LIES	O
WITH	O
THE	GPE.NATION
USG	GPE.NATION
TO	O
COMPLETE	O
THE	O
WORK	O
.	O
ACTION	O
REQUESTED:	O
APPRAISAL	O
OF	O
THE	O
PRACTICALITY	O
OF	O
PURSUING	O
THE	O
MOU	O
WITH	O
AN	O
EYE	O
TOWARDS	O
ITS	O
SIGNATURE	O
DURING	O
SECRETARY	PER.IND
BROWN'S	PER.IND
APRIL	O
12	O
VISIT	O
TO	O
NORWAY	GPE.SPECIAL
.	O
LERNER	PER.IND
