WHILE	O
WE	ORG.GOV
HAVE	O
NO	O
INSIGHT	O
INTO	O
ROWLANDS'	PER.IND
SOURCES	O
,	O
I	O
AGREE	O
WITH	O
THEM	O
THAT	O
A	O
TRUE	O
MEDIATION	O
,	O
AS	O
OPPOSED	O
TO	O
ONE	O
INVOLVING	O
THE	O
PRE	O
-AGREEMENT	O
OF	O
THE	O
PARTIES	O
,	O
WOULD	O
BE	O
LESS	O
LIKELY	O
TO	O
BE	O
APPROVED	O
BY	O
GUATEMALA	GPE.NATION
.	O
IT	O
GOES	O
WITHOUT	O
SAYING	O
THAT	O
THIS	O
WOULD	O
ESPECIALLY	O
BE	O
THE	O
CASE	O
IF	O
,	O
AS	O
PRICE	O
APPEARS	O
TO	O
BE	O
BETTING	O
,	O
THE	O
RESULT	O
OF	O
SUCH	O
A	O
MEDIATION	O
WERE	O
TO	O
BE	O
A	O
FORMULA	O
MORE	O
FAVORABLE	O
TO	O
PRICE	O
THAN	O
THE	O
ONE	O
ON	O
WHICH	O
TENTATIVE	O
AGREEMENT	O
HAS	O
ALREADY	O
BEEN	O
REACHED	O
.	O
MOREOVER	O
,	O
SUCH	O
A	O
MEDIATION	O
PROCESS	O
WOULD	O
INEVITABLY	O
BE	O
MORE	O
TIME	O
-CONSUMING	O
,	O
INCREASING	O
THE	O
LIKELI	O
-	O
HOOD	O
THAT	O
THE	O
ISSUE	O
WOULD	O
NOT	O
BE	O
RESOLVED	O
DURING	O
PRESIDENT	PER.IND
LAUGERUD'S	PER.IND
ADMINISTRATION	PER.IND
.	O
AS	O
OTHER	O
MESSAGES	O
IN	O
THIS	O
SERIES	O
HAVE	O
INDICATED	O
,	O
WE	ORG.GOV
BELIEVE	O
THAT	O
CURRENT	O
MOMENTUM	O
WILL	O
PROBABLY	O
BE	O
LOST	O
IF	O
THE	O
ISSUE	O
IS	O
ALLOWED	O
TO	O
PASS	O
LAUGERUD'S	PER.IND
SUCCESSOR	O
,	O
WHOEVER	O
HE	O
PROVES	O
TO	O
BE	O
.	O
IT	O
HAS	O
BEEN	O
OUR	ORG.GOV
JUDGMENT	O
THAT	O
NEITHER	O
LUCAS	PER.IND
NOR	O
PERALTA	PER.IND
AZURDIA	PER.IND
SEEM	O
AS	O
WELL	O
-DISPOSED	O
AS	O
LAUGERUD	PER.IND
TO	O
BLESS	O
A	O
SETTLEMENT	O
RELINQUISHING	O
THE	O
BULK	O
OF	O
GUATEMALA'S	GPE.SPECIAL
HISTORICAL	O
CLAIM	O
,	O
WHILE	O
PERALTA	PER.IND
MENDEZ	PER.IND
,	O
WHO	O
MIGHT	O
OTHERWISE	O
BE	O
MORE	O
AMENABLE	O
,	O
WOULD	O
PROBABLY	O
NOT	O
ENJOY	O
THE	O
POLITICAL	O
FREEDOM	O
OF	O
ACTION	O
ENABLING	O
HIM	PER.IND
TO	O
RUN	O
THAT	O
RISK	O
.	O
WM	O
I	PER.IND
ALSO	O
HAVE	O
RESERVATIONS	O
ABOUT	O
THE	O
DESIRABILITY	O
-	O
-	O
FROM	O
THE	O
STANDPOINT	O
OF	O
OUR	ORG.GOV
OWN	O
INTERESTS	O
-	O
-	O
OF	O
CONDUCTING	O
THE	O
MEDIATION	O
UNDER	O
THE	O
EXPLICIT	O
AEGIS	O
OF	O
THE	GPE.NATION
U	GPE.NATION
.S	GPE.NATION
.	GPE.NATION
GOVERNMENT	GPE.NATION
.	O
AT	O
BEST	O
,	O
THIS	O
WOULD	O
EXPOSE	O
US	GPE.NATION
TO	O
RECRIMINATION	O
IN	O
BOTH	O
GUATEMALA	GPE.SPECIAL
AND	O
BELIZE	GPE.SPECIAL
BY	O
THOSE	O
ELEMENTS	O
WHO	O
WILL	O
SEE	O
THE	O
SETTLEMENT	O
AS	O
A	O
BETRAYAL	O
OF	O
THEIR	O
NATIONAL	O
INTEREST	O
.	O
WHATEVER	O
FORM	O
OF	O
MEDIATION	O
IS	O
DECIDED	O
UPON	O
,	O
IT	O
WOULD	O
BE	O
MORE	O
PRUDENT	O
FOR	O
US	ORG.GOV
,	O
IN	O
MY	PER.IND
VIEW	O
,	O
FOR	O
THE	O
PARTIES	O
TO	O
SELECT	O
A	O
MEDIATOR	O
INDEPEN	O
-	O
DENTLY	O
,	O
ALBEIT	O
WITH	O
OUR	ORG.GOV
INFORMAL	O
GOOD	O
OFFICES	O
.	O
3	O
.	PER.IND
I	PER.IND
AM	O
SOMEWHAT	O
CONCERNED	O
,	O
IN	O
SUM	O
,	O
THAT	O
THE	O
POSITION	O
WHICH	O
APPEARS	O
TO	O
BE	O
EMERGING	O
BETWEEN	O
THE	GPE.NATION
BRITISH	GPE.NATION
AND	O
PRICE	PER.IND
MAY	O
FALL	O
ENOUGH	O
SHORT	O
OF	O
GUATEMALAN	GPE.NATION
REQUIREMENTS	O
AS	O
TO	O
THREATEN	O
THE	O
SUCCESS	O
OF	O
THE	O
NEGOTIATIONS	O
,	O
ESPECIALLY	O
AS	O
THE	O
TIME	O
TO	O
COMPLETE	O
THE	O
ARRANGEMENTS	O
IS	O
GETTING	O
SHORT	O
.	O
I	PER.IND
NOT	O
ONLY	O
BELIEVE	O
THAT	O
PRESIDENT	PER.IND
LAUGERUD	PER.IND
MAY	O
HAVE	O
DIFFICULTY	O
WITH	O
THE	O
CONCEPT	O
OF	O
A	O
TRUE	O
MEDIATION	O
BUT	O
THAT	O
HE	PER.IND
WILL	O
BE	O
SERIOUSLY	O
DISAPPOINTED	O
WHEN	O
HE	PER.IND
LEARNS	O
THAT	O
THE	GPE.NATION
BRITISH	GPE.NATION
ARE	O
NO	O
CLOSER	O
TO	O
MEETING	O
HIS	PER.IND
REQUEST	O
FOR	O
A	O
ROAD	O
PROJECT	O
IN	O
GUATEMALA	GPE.SPECIAL
THAN	O
APPEARS	O
TO	O
BE	O
THE	O
CASE	O
FROM	O
ROWLANDS'	PER.IND
PRESENTATION	O
TO	O
THE	O
SECRETARY	PER.IND
.	O
AS	O
OF	O
THE	O
LAST	O
ROUND	O
OF	O
NEGOTIATIONS	O
,	O
AT	O
LEAST	O
,	O
THIS	O
WAS	O
THE	O
MAIN	O
STICKING	O
POINT	O
ON	O
THE	GPE.NATION
GUATEMALAN	GPE.NATION
SIDE	GPE.NATION
AFTER	O
THEY	GPE.NATION
HAD	O
MADE	O
WHAT	O
THEY	GPE.NATION
CONSIDERED	O
TO	O
BE	O
A	O
CAPITAL	O
SACRIFICE	O
ON	O
THE	O
ISSUE	O
OF	O
TERRITORY	O
.	O
4	O
.	O
DEPARTMENT	ORG.GOV
PASS	O
AS	O
DESIRED	O
.	O
BOSTER	PER.IND
