SUBECT:	O
BLACK	O
NEWSPAPER	O
SERIES	O
ON	O
US	GPE.SPECIAL
COMPANIES	O
-	O
-KELLOGG	ORG.COM
CASE	O
SECOND	O
ARTICLE	O
IN	O
SERIES	O
BY	O
ZULUBOY	PER.IND
MOLEFE	PER.IND
IN	O
BLACK	O
AUDIENCE	O
NEWSPAPER	O
THE	ORG.COM
WORLD	ORG.COM
(SECOND	O
LARGEST	O
DAILY	O
IN	O
SOUTH	GPE.SPECIAL
AFRICA	GPE.SPECIAL
)	O
ON	O
US	GPE.SPECIAL
COMPANIES	O
IN	O
SOUTH	GPE.SPECIAL
AFRICA	GPE.SPECIAL
FOCUSES	O
INTER	O
ALIA	O
ON	O
ATTEMPTS	O
BY	O
THE	ORG.NGO
SWEET	ORG.NGO
FOOD	ORG.NGO
AND	ORG.NGO
ALLIED	ORG.NGO
WORKERS	ORG.NGO
UNION	ORG.NGO
(SFAW)	ORG.NGO
TO	O
ORGANIZE	O
AT	O
THE	O
KELLOGG	ORG.COM
PLANT	O
.	O
WITH	O
THE	O
SIX	O
POINT	O
STATEMENT	O
OF	O
PRINCIPLES	O
OF	O
SEVERAL	O
AMERICAN	GPE.SPECIAL
FIRMS	O
PROMINENTLY	O
DISPLAYED	O
IN	O
THIS	O
AS	O
IN	O
EACH	O
OTHER	O
ARTICLE	O
THE	PER.IND
AUTHOR	PER.IND
QUOTES	O
THE	PER.IND
GENERAL	PER.IND
SECRETARY	PER.IND
OF	PER.IND
THE	PER.IND
SFAW)	PER.IND
LEONARD	PER.IND
"SKAKES"	PER.IND
SIKHAKANE	PER.IND
AS	O
FOLLOWS:	O
QUOTE	O
OF	O
COURSE	O
WE)	ORG.NGO
HAVEN'T	O
APPROACHED	O
AMERICAN	GPE.SPECIAL
COMPANIES	O
ON	O
FORMAL	O
BASIS	O
FOR	O
RECOGNITION	O
.	O
BUT	O
THEN	O
THE	O
FEW	O
WE)	ORG.NGO
HAVE	O
TALKED	O
TO	O
HAVE	O
SAID	O
THEY	O
DID	O
NOT	O
NEED	O
UNIONS	O
,	O
SAID	O
MR	PER.IND
SIKHAKANE	PER.IND
.	O
QUOTE	O
HE	PER.IND
THEN	O
PAINTED	O
A	O
DISTRUBING	O
PICTURE	O
OF	O
THE	O
TROUBLE	O
HIS	ORG.NGO
UNION	ORG.NGO
HAD	O
WITH	O
THE	ORG.COM
SPRINGS	ORG.COM
-BASED	ORG.COM
KELLOGG	ORG.COM
COMPANY	ORG.COM
,	O
WHERE	O
HE	PER.IND
	O
CLAIMED	O
THAT	O
A	O
MAJORITY	O
OF	O
THE	ORG.NGO
UNION'S	ORG.NGO
150	O
MEMBERS	O
WERE	O
BASED	O
.	O
QUOTE	O
AS	O
EARLY	O
AS	O
1975	O
,	O
SAID	O
MR	PER.IND
SIKHAKANE	PER.IND
,	O
HIS	ORG.NGO
UNION	ORG.NGO
HAD	O
APPROACHED	O
THE	ORG.COM
KELLOGG	ORG.COM
MANAGEMENT	ORG.COM
WHICH	O
HAS	O
A	O
LIAISON	O
COMMITTEE	O
OPERATING	O
AT	O
THE	ORG.COM
FACTORY	ORG.COM
.	O
BUT	O
IT	O
WAS	O
LAST	O
YEAR	O
THAT	O
THE	ORG.NGO
UNION	ORG.NGO
MADE	O
EFFORTS	O
AND	O
PUSHED	O
HARD	O
FOR	O
RECOGNITION	O
AND	O
IT	O
MET	O
A	O
LOT	O
OF	O
RED	O
TAPE"	O
.	O
QUOTE	O
R	PER.IND
SIKHAKANE	PER.IND
ALSOSAID	O
THAT	O
WHEN	O
HE	PER.IND
MET	O
THE	ORG.COM
FACTORY'S	ORG.COM
MANAGEMENT	ORG.COM
HE	PER.IND
	O
WAS	O
TOLD	O
THAT	O
ITS	ORG.COM
BLACK	O
WORKERS	O
WERE	O
RECEIVING	O
FRINGE	O
BENEFITS	O
.	O
HE	PER.IND
WAS	O
ALSO	O
TOLD	O
,	O
MR	PER.IND
SIKHAKANE	PER.IND
FURTHER	O
ALLEGED	O
,	O
THAT	O
THE	ORG.COM
KELLOGG	ORG.COM
MANAGEMENT	ORG.COM
TOLD	O
HIM	PER.IND
	O
THAT	O
THEY	ORG.COM
OPERATED	O
UNDER	O
A	O
WAGE	O
DETERMINATION	O
OF	O
THE	ORG.GOV
WAGE	ORG.GOV
BOARD	ORG.GOV
.	O
QUOTE	O
AS	O
I	PER.IND
AM	O
TALKING	O
TO	O
YOU	O
YOU	O
KNOW	O
A	O
NUMBER	O
OF	O
SHOP	O
STEWARDS	O
IN	O
THAT	O
FACTORY	ORG.COM
HAVE	O
BEEN	O
DISMISSED	O
FOR	O
THEIR	O
TRADE	O
UNION	O
ACTIVITIES	O
.	O
DEFINITELY	O
KELLOGG	ORG.COM
IS	O
NOT	O
COOPERATING	O
WHEN	O
IT	O
COMES	O
TO	O
TRADE	O
UNIONISM	O
FOR	O
ITS	O
BLACKS	O
,	O
HE	PER.IND
WENT	O
ON	O
.	O
QUOTE	O
HERE	O
ARE	O
THE	O
STORIES	O
THE	O
DISMISSED	O
KELLOGG	ORG.COM
WORKERS	O
TOLD	O
ME	PER.IND
	O
DURING	O
INTERVIEWS	O
IN	O
SPRINGS	GPE.SPECIAL
:	O
-	O
-MRS	PER.IND
JANE	PER.IND
LEKHULENI	PER.IND
(20)	PER.IND
,	O
WHO	O
WAS	O
A	O
SHOP	O
STEWARD	O
AT	O
THE	ORG.COM
FACTORY	ORG.COM
.	O
"I	PER.IND
WAS	O
DISMISSED	O
ON	O
FEBRUARY	O
21	O
THIS	O
YEAR	O
.	O
A	O
WHITE	O
SUPERVISOR	O
THREATENED	O
ME	PER.IND
WTH	O
DISMISSAL	O
SINCEJANUARY	O
.	O
THIS	O
WAS	O
BECAUSE	O
I	PER.IND
HAD	O
DEMANDED	O
THAT	O
A	O
WORKERS	O
COMMITTEE	O
BE	O
ESTABLISHED	O
AT	O
THE	ORG.COM
FACTORY	ORG.COM
.	O
QUOTE	O
"IN	O
FACT	O
OUR	ORG.NGO
PROBLEMS	O
AT	O
THE	ORG.COM
FACTORY	ORG.COM
STARTED	O
