STATE	ORG.GOV
13136	O
,	O
12415	O
NAIROBI	GPE.SPECIAL
009759	O
MR	PER.IND
.	PER.IND
COPELAND	PER.IND
IS	O
PROBABLY	O
NO	O
LONGER	O
ACTIVE	O
IN	O
BUSINESS	O
.	O
NO	O
RESPONSE	O
HAS	O
BEEN	O
RECEIVED	O
TO	O
A	O
LETTER	O
ADRESSED	O
TO	O
HIM	PER.IND
FROM	O
THE	ORG.GOV
EMBASSY	ORG.GOV
AND	O
NO	O
REPLY	O
FROM	O
HIS	PER.IND
RECORDED	O
HOUSE	O
TELEPHONE	O
NUMBER	O
.	O
THE	O
GIVEN	O
POST	O
OFFICE	O
BOX	O
NUMBER	O
46860	O
IS	O
LISTED	O
IN	O
THE	O
NAME	O
OF	O
EMMET	ORG.COM
J	ORG.COM
.B	ORG.COM
.	ORG.COM
CONSTRUCTION	ORG.COM
COMPANY	ORG.COM
OF	ORG.COM
NAIROBI	ORG.COM
.	O
MR	PER.IND
.	PER.IND
GOHIL	PER.IND
,	PER.IND
THE	PER.IND
MANAGER	PER.IND
OF	PER.IND
EMMET	PER.IND
INFORMED	O
THE	ORG.GOV
EMBASSY	ORG.GOV
THAT	O
MR	PER.IND
.	PER.IND
COPELAND	PER.IND
IS	O
NO	O
LONGER	O
WITH	O
THE	ORG.COM
COMPANY	ORG.COM
AND	O
IS	O
BELIEVED	O
TO	O
HAVE	O
LEFT	O
THE	GPE.SPECIAL
COUNTRY	GPE.SPECIAL
.	O
WILSON	PER.IND
A	PER.IND
.	PER.IND
COPELAND	PER.IND
IS	O
THE	O
PERSONAL	O
NAME	O
OR	O
AN	O
INDIVIDUAL	O
AND	O
NOT	O
THE	O
NAME	O
OF	O
A	O
FIRM	O
.	O
IF	O
THE	O
TRADE	O
NAME	O
AND	O
LOCATION	O
OF	O
THE	O
FIRM	O
UNDER	O
WHICH	O
MR	PER.IND
.	PER.IND
COPELAND	PER.IND
OPERATES	O
HIS	PER.IND
BUSINESS	O
COULD	O
BE	O
PROVIDED	O
THE	ORG.GOV
EMBASSY	ORG.GOV
COULD	O
AGAIN	O
ATTEMPT	O
TO	O
CARRY	O
OUT	O
A	O
WTDR	O
REQUEST	O
.	O
12/74	O
MARSHALL	PER.IND
