EMBOFF	ORG.GOV
DISCUSSED	O
PORT	O
CONSTRUCTION	O
ACTIVITIES	O
WITH	O
TURKISH	ORG.GOV
EMBASSY	ORG.GOV
CHARGE	ORG.GOV
AUGUST	O
16	O
.	O
(TURKISH	GPE.NATION
	O
ARE	O
CURRENTLY	O
ENGAGED	O
IN	O
MAJOR	O
EXPANSION	O
PROGRAM	O
FOR	O
TRIPOLI	GPE.SPECIAL
PORT	O
.)	O
TURKISH	ORG.GOV
EMBASSY	ORG.GOV
UNABLE	O
TO	O
SHED	O
ANY	O
LIGHT	O
ON	O
LIBYAN	ORG.GOV
ARAB	ORG.GOV
NAVY'S	ORG.GOV
POSSIBLE	O
USE	O
OF	O
SUBMARINE	O
NETS	O
FOR	O
PORT	O
USE	O
.	O
TURKS	GPE.NATION
POINT	O
OUT	O
THAT	O
ALL	O
HARBOR	O
CONSTRUCTION/MAINTENANCE	O
IS	O
RESPONSIBITY	O
OF	O
DIRECTORATE	ORG.GOV
OF	ORG.GOV
PORTS	ORG.GOV
AND	ORG.GOV
LIGHTS	ORG.GOV
,	O
NOT	O
REPEAT	O
NOT	O
	ORG.GOV
THE	ORG.GOV
LIBYAN	ORG.GOV
ARAB	ORG.GOV
NAVY	ORG.GOV
.	O
WHILE	O
WE	ORG.GOV
ARE	O
NOT	O
TECHNICALLY	O
QUALIFIED	O
COMMENT	O
ON	O
LIKELY	O
USE	O
OF	O
SUBMARINE	O
NETS	O
AS	O
ROAD	O
CONSTRUCTION	O
MATERIAL	O
,	O
WE	ORG.GOV
	O
CAN	O
CONFIDENTLY	O
REPORT	O
THAT	O
IBYAN	ORG.GOV
ARAB	ORG.GOV
NAVY	ORG.GOV
IS	O
NOT	O
REPEAT	O
NOT	O
ENGAGED	O
IN	O
ANY	O
ROAD	O
BUILDING	O
PROJECTS	O
AT	O
THIS	O
TIME	O
.	O
EMBASSY	ORG.GOV
COULD	O
ATTEMPT	O
TO	O
OBTAIN	O
APPOINTMENT	O
THROUGH	O
MFA	PER.IND
WITH	O
MILITARY	ORG.GOV
PROCUREMENT	ORG.GOV
OFFICE	ORG.GOV
	O
WHERE	O
,	O
WE	ORG.GOV
	O
BELIEVE	O
,	O
CONTRACT	O
FOR	O
SUBMARINE	O
NETS	O
WAS	O
MADE	O
.	O
HOWEVER	O
,	O
WE	ORG.GOV
	O
DO	O
NOT	O
RECOMMEND	O
IT	O
.	O
SUGGEST	O
DEPARTMENT	ORG.GOV
CONSULT	O
WITH	O
EXPORTER	O
.	O
BELIEVE	O
THERE	O
CONSIDERABLE	O
DOUBT	O
AS	O
TO	O
NON	O
-MILITARY	O
PURPOSE	O
TO	O
WHICH	O
LIBYANS	GPE.NATION
WILL	O
PUT	O
THESE	O
SUBMARINE	O
NETS	O
.	O
BURDEN	O
OF	O
PROOF	O
SHOULD	O
,	O
IN	O
THIS	O
CASE	O
,	O
REST	O
WITH	O
EXPORTER	O
AND	O
CONFIGNEE	O
.	O
WE	ORG.GOV
	O
LOOK	O
FORWARD	O
WITH	O
INTEREST	O
TO	O
THE	O
EXPLANATIONS	O
WHICH	O
WILL	O
BE	O
OFFERED	O
BY	O
THE	O
EXPORTER	O
AND	O
	ORG.GOV
THE	ORG.GOV
LIBYAN	ORG.GOV
ARAB	ORG.GOV
NAVY	ORG.GOV
.	O
JOSIF	PER.IND
