LDP	PER.IND
CANDIDATE	PER.IND
MINORU	PER.IND
UEDA	PER.IND
,	O
IN	O
A	O
VIRTUAL	O
DUPLICATION	O
OF	O
THE	O
CONSERVATIVE	O
VICTORY	O
IN	O
THE	O
KYOTO	GPE.SPECIAL
GUBERNATORIAL	O
ELECTION	O
APRIL	O
9	O
,	O
DEFEATED	O
JCP	ORG.NGO
AND	O
MIDDLE	O
-ROAD	O
-	O
ALLIANCE	O
OPPONENTS	O
APRIL	O
23	O
TO	O
HOLD	O
FOR	O
THE	ORG.NGO
LDP	ORG.NGO
THE	O
UPPER	O
HOUSE	O
SEAT	O
WHICH	O
HAYASHIDA	PER.IND
VACATED	O
TO	O
RUN	O
SUCCESSFULLY	O
FOR	O
GOVERNOR	O
.	O
ONLY	O
41	O
PERCENT	O
OF	O
FLIGIBLE	O
VOTERS	O
CAST	O
VOTES	O
FOR	O
UPPER	O
HOUSE	O
,	O
COMPARED	O
WITH	O
OVER	O
67	O
PERCENT	O
IN	O
ELCTION	O
FOR	O
GOVERNOR	O
.	O
PATTERN	O
OF	O
RESULTS	O
WAS	O
NEVERTHELESS	O
QUITE	O
SIMILAR	O
,	O
WITH	O
UEDA	PER.IND
HAVING	O
MARGIN	O
OF	O
108	O
,000	O
OVER	O
JCP	ORG.NGO
	O
NOMINEE	O
,	O
WHO	O
IN	O
TURN	O
LED	O
THE	O
ALLIANCE	O
CONDIDATE	O
BY	O
120	O
,000	O
.	O
DESPITE	O
IMPORTANCE	O
WHICH	O
THIS	O
ELECTION	O
MUST	O
BE	O
ASSUMED	O
TO	O
HAVE	O
HAD	O
FOR	O
THE	O
OPPOSITION	O
GROUPS	O
,	O
GIVEN	O
THE	O
CHANCE	O
OF	O
HOLDING	O
THE	O
UPPER	O
HOUSE	O
MAJORITY	O
EVEN	O
BRIEFLY	O
(THERE	O
ARE	O
TWO	O
MORE	O
CACANCIES)	O
,	O
NEITHER	O
THE	O
JCP	ORG.NGO
	O
NOR	O
THE	O
ALLIANCE	O
COULD	O
GET	O
OUT	O
THE	O
VOTE	O
,	O
EACH	O
DROPPED	O
45	O
PERCENT	O
FROM	O
ITS	O
APRIL	O
9	O
TOTAL	O
.	O
LDP	ORG.NGO
VICTORY	O
VINDICATES	O
STRATEGY	O
OF	O
KYOTO	GPE.SPECIAL
PARTY	O
LEADERSHIP	O
IN	O
INSISITING	O
ON	O
RUNNING	O
A	O
SEPARATE	O
CANDIDATE	O
FOR	O
GOVERNOR	O
AND	O
STRENGTHEENS	O
THE	O
PSYCHOLOGICAL	O
BOOST	O
FOR	O
THE	ORG.NGO
LDP	ORG.NGO
IN	O
KYOTO	GPE.SPECIAL
	O
AND	O
KANSAI	LOC
.	O
ON	O
THE	O
OTHER	O
HAND	O
,	O
IT	O
APPEARS	O
TO	O
LEAVE	O
TH	O
MIDDLE	O
ROAD	O
ALLIANCE	O
(JSP	ORG.NGO
,	O
KOMEITO	ORG.NGO
	O
,	O
SHAMINREN	ORG.NGO
AND	O
DSP	ORG.NGO
)	O
IN	O
SHAMBLES	O
LOCALLY	O
,	O
AND	O
IN	O
PARTICULAR	O
WILL	O
INTENSIFY	O
DOUBTS	O
AS	O
TO	O
JSP	ORG.NGO
TACTICS	O
AS	O
EFFECTIVE	O
LEADER	O
OF	O
THE	O
ALLIANCE	O
IN	O
	GPE.SPECIAL
KYOTO	GPE.SPECIAL
.	O
AINSWORTH	PER.IND
