PRESIDENT	PER.IND
ZIA	PER.IND
WAS	O
MOST	O
GRATEFUL	O
FOR	O
THE	PER.IND
PRESIDENT'S	PER.IND
	O
WARM	O
LETTER	O
AND	O
SHOWED	O
NO	O
VISIBLE	O
SIGN	O
OF	O
DISAPPOINTMENT	O
AT	O
NOT	O
BEING	O
INVITED	O
TO	O
THE	O
WHITE	O
HOUSE	O
THIS	O
FALL	O
.	O
SINCE	O
ZIA	PER.IND
WAS	O
LEAVING	O
FOR	O
NORTH	GPE.SPECIAL
KOREA	GPE.SPECIAL
	O
ON	O
THE	O
EARLY	O
MORNING	O
OF	O
SEPT	O
.	O
8	O
,	O
I	PER.IND
HAD	O
TOLD	O
HIS	PER.IND
OFFICE	O
I	PER.IND
	O
COULD	O
EITHER	O
SEND	O
AROUND	O
THE	O
LETTER	O
IMMEDIATELY	O
OR	O
DELIVER	O
IT	O
PERSONALLY	O
THAT	O
DAY	O
,	O
THE	O
7TH	O
.	O
THE	PER.IND
PRESIDENT	PER.IND
	O
INVITED	O
ME	PER.IND
	O
TO	O
CALL	O
AT	O
8PM	O
AT	O
HIS	PER.IND
	O
RESIDENCE	O
IN	O
THE	O
CANTONMENT	O
,	O
WHERE	O
HE	PER.IND
	O
MET	O
ME	PER.IND
WITH	O
FOREIGN	PER.IND
MINISTER	PER.IND
SHAMSUL	PER.IND
HUQ	PER.IND
.	O
ZIA	PER.IND
READ	O
AND	O
RE	O
-READ	O
THE	O
LETTER	O
WITH	O
GREAT	O
CARE	O
AT	O
THE	O
BEGINNING	O
OF	O
MY	PER.IND
CALL	O
AND	O
FROM	O
HIS	PER.IND
REACTION	O
IT	O
WAS	O
APPARENT	O
THAT	O
HE	PER.IND
ALREADY	O
KNEW	O
HE	PER.IND
COULD	O
NOT	O
BE	O
INVITED	O
TO	O
WASHINGTON	GPE.SPECIAL
.	O
HE	PER.IND
IMMEDIATELY	O
SMILED	O
AND	O
SAID	O
IT	O
WAS	O
A	O
GOOD	O
LETTER	O
