FOR:	O
DR	PER.IND
WILLIAM	PER.IND
HESS	PER.IND
,	O
PROJECT	PER.IND
DIRECTOR	PER.IND
AND	O
JR	PER.IND
.	PER.IND
JOHN	PER.IND
ROBINSON	PER.IND
,	O
DEPUTY	PER.IND
,	PER.IND
ENVIROMENTAL	PER.IND
ASSESSMENT	PER.IND
OF	PER.IND
THE	PER.IND
ALASKAN	PER.IND
MARINE	PER.IND
SYSTEMS	PER.IND
,	O
NOAA	ORG.GOV
BOULDER	ORG.GOV
LABORATORY	ORG.GOV
,	O
30TH	O
STREET	O
,	O
BOULDER	GPE.SPECIAL
,	GPE.SPECIAL
COLORADO	GPE.SPECIAL
80302	O
(CALL	O
MRS	PER.IND
.	PER.IND
M	PER.IND
.	PER.IND
BIANCHI	PER.IND
,	O
202	O
-382	O
-6265	O
FOR	O
TELEPHONE	O
NO	O
.)	O
FROM	O
DR	PER.IND
.	PER.IND
BEATRICE	PER.IND
E	PER.IND
.	PER.IND
WILLARD	PER.IND
"1	O
.	O
HAVE	O
READ	O
PART	O
III	O
-CORE	O
,	O
KEY	O
PART	O
OF	O
PROPOSAL	O
,	O
FROM	O
POINT	O
-OF	O
-	O
VIEW	O
OF	O
HIRING	O
AGENCY	O
HEADS	O
.	O
AS	O
PERSONS	O
NOT	O
PROFICIENT	O
IN	O
TECHNOLOGY	O
,	O
SCIENCE	O
,	O
OR	O
FIELD	O
NATURAL	O
HISTORY	O
,	O
IS	O
BEST	O
TO	O
BE	O
FUNDAMENTAL	O
AND	O
INCLUSIVE	O
IN	O
PRESENTATION	O
ASSUMING	O
NOTHING	O
BUT	O
BASIC	O
HIGH	O
INTELLIGENCE	O
.	O
"2	O
.	O
SUGGEST	O
STRONGLY	O
THAT	O
YOU	PER.GROUP
AUGMENT	O
,	O
PART	O
III	O
WITH	O
AN	O
EXPLANATORY	O
SECTION	O
DESIGNED	O
TO	O
GIVE	O
CLEAR	O
STATEMENT	O
OF	O
(1)	O
STATE	O
-OF	O
-	O
THE	O
-ART	O
AND	O
SSCIENCE	O
IN	O
THIS	O
AREA	O
;	O
(2)	O
DIFFICULTIES	O
PECULAIR	O
TO	O
MARINE	O
RESEARCH	O
;	O
(3)	O
MANDATORY	O
NEED	O
FOR	O
REPLICATIONS	O
IN	O
ALL	O
BIOLOGICAL	O
AND	O
MUCH	O
PHYSICAL	O
ENVIROMENTAL	O
RESEARCH	O
;	O
(4)	O
RANGE	O
OF	O
VARIABILITY	O
NORMAL	O
TO	O
BIOLOGICAL	O
AND	O
PHYSICAL	O
SYSTEMS	O
;	O
(5)	O
SEVERITY	O
OF	O
ARCTIC	O
ENVIRONMENT	O
THAT	O
PRECLUDES	O
ALL	O
WORK	O
AT	O
SOME	O
INTERVALS	O
AND	O
DAMAGES	O
EQUIPMENT	O
,	O
NEGATES	O
DATA	O
,	O
REQUIRES	O
PLANS	O
TO	O
BE	O
REDONE	O
,	O
ETC	O
.	O
"3	O
.	O
THEN	O
ADD	O
CRITERIA	O
FOR	O
DELIMITING	O
"MAJOR"	O
THROUGHOUT	O
OBJECTIVES	O
,	O
BEFORE	O
STATE	O
THE	O
OBJECTIVES	O
.	O
SUGGESTED	O
CRITERIA	O
MIGHT	O
BE:	O
1	O
.	O
COMMERCIAL	O
SPECIES	O
(INTERNATIONAL	O
AND	O
NATIONAL)	O
2	O
.	O
SPECIEIS	O
IMPORTANT	O
TO	O
ESKOMO	PER.GROUP
AND	O
OTHER	O
NATIVE	O
SUBSISTENCE	O
,	O
INCLUDING	O
RUSSIAN	GPE.SPECIAL
,	O
JAPANESE	GPE.SPECIAL
,	O
ETC	O
.	O
3	O
.	O
SPOT	O
SPECIES	O
,	O
(NATIONAL	O
AND	O
INTERNATIONAL)	O
ESSENTIAL	O
COMPONENTSOF	O
FOOD	O
CHAIN	O
FOR	O
1	O
,23	O
AND	O
FOR	O
(A)	O
SEA	O
BIRDS	O
(B)	O
MARINE	O
MAMMALS	O
(C)	O
RARE	O
AND	O
ENDANGERED	O
SPECIES	O
.	O
RARE	O
,	O
ENDANGERED	O
,	O
AND	O
THREATENED	O
SPECIES	O
.	O
"6	O
.	O
SPECIES	O
OF	O
ECOSYSTEM	O
HEALTH	O
LIKE	O
SEA	O
BIRDS	O
(DIAGRAM	O
AND	O
REFERENCES	O
COMING	O
IN	O
POUCH)	O
.	O
MORE	O
COMING	O
."	O
GOULD	PER.IND
