MFA	PER.IND
AFRICAN	PER.IND
BUREAU	PER.IND
DIRECTOR	PER.IND
JAN	PER.IND
AF	PER.IND
SILLEN	PER.IND
	O
PHONED	O
FRG	GPE.NATION
POL	GPE.NATION
-	GPE.NATION
ITICAL	GPE.NATION
COUNSELOR	GPE.NATION
(FEBRUARY	O
6)	O
RAISING	O
SEVERAL	O
SUBSTANTIVE	O
QUES	O
-	O
TIONS	O
REGARDING	O
PROPOSED	O
DRAFT	O
AGREEMENT	O
.	O
REPRESENTATIVES	O
OF	O
ALL	LOC
FIVE	LOC
EMBASSIES	LOC
,	O
AFTER	O
CONSULTING	O
AMONG	O
THEMSELVES	LOC
,	O
DECIDED	O
TO	O
CALL	O
ON	O
SILLEN	PER.IND
IN	O
ATTEMPT	O
TO	O
FIELD	O
MFA	ORG.GOV
QUESTIONS	O
,	O
ALLAY	O
SOME	O
CONCERNS	O
,	O
AND	O
GET	O
A	O
FEEL	O
FOR	O
GOS	GPE.NATION
POSITION	O
AT	O
THIS	O
POINT	O
.	O
SILLEN	PER.IND
STRESSED	O
THAT	O
,	O
IF	O
NORDICS	LOC
WERE	O
TO	O
AGREE	O
TO	O
APPROACH	O
SWAPO	ORG.NGO
,	O
THEY	LOC
MUST	O
BE	O
ABLE	O
TO	O
ANTICIPATE	O
ANY	O
AND	O
ALL	O
QUESTIONS	O
SWAPO	ORG.NGO
MIGHT	O
RAISE	O
RE	O
THE	LOC
WESTERN	LOC
FIVE	LOC
PROPOSALS	O
.	O
INITIAL	O
GOS	GPE.NATION
QUESTIONS	O
ARE	O
AS	O
FOLLOWS:	O
(A)	O
UN	PER.GROUP
TROOPS	PER.GROUP
:	O
THE	O
AGREEMENT	O
FIXES	O
A	O
SPECIFIC	O
NUMBER	O
OF	O
SOUTH	PER.GROUP
AFRICAN	PER.GROUP
TROOPS	PER.GROUP
(1500)	O
ALTHOUGH	O
SWAPO	ORG.NGO
HAS	O
ALREADY	O
STATED	O
IT	ORG.NGO
COULD	O
NOT	O
ACCEPT	O
ANY	O
SOUTH	PER.GROUP
AFRICAN	PER.GROUP
TROOPS	PER.GROUP
WHATEVER	O
.	O
HIS	PER.IND
CONCERN	O
COULD	O
BE	O
ALLAYED	O
,	O
SWEDES	GPE.NATION
BELIEVE	O
,	O
BY	O
ASSURING	O
SWAPO	ORG.NGO
OF	O
ADEQUATE	O
NUMBER	O
OF	O
OFFSETTING	O
UN	PER.GROUP
TROOPS	PER.GROUP
.	O
SWEDES	GPE.NATION
	O
WONDER	O
HOW	O
MUCH	O
THOUGHT	O
HAS	O
BEEN	O
GIVEN	O
TO	O
NUMBER	O
OF	O
UN	PER.GROUP
TROOPS	PER.GROUP
TO	O
BE	O
POSTED	O
?	O
SWEDES	GPE.NATION
	O
HAVE	O
THEIR	GPE.NATION
OWN	O
INTEREST	O
IN	O
THIS	O
QUESTION	O
AS	O
WELL	O
SINCE	O
SWEDISH	PER.GROUP
TROOPS	PER.GROUP
LIKELY	O
TO	O
BE	O
A	O
COMPONENT	O
IN	O
ANY	O
EMERGING	O
UN	PER.GROUP
TROOPS	PER.GROUP
.	O
(B)	O
POLICE:	O
WOULD	O
SWAPO	ORG.NGO
NOT	O
BE	O
FEARFUL	O
OF	O
RELYING	O
ON	O
SOUTH	PER.GROUP
AFRICAN	PER.GROUP
POLICE	PER.GROUP
FOR	O
MAINTENCE	O
LAW	O
AND	O
ORDER	O
?	O
(C)	O
SURRENDER	O
OF	O
ARMS:	O
IF	O
WHITES	PER.GROUP
STILL	O
PERMITTED	O
TO	O
BE	O
PERSON	O
-	O
ALLY	O
ARMED	O
,	O
WILL	O
THAT	O
NOT	O
CREATE	O
UNACCEPTABLE	O
PROBLEM	O
FOR	O
SWAPO	ORG.NGO
?	O
EMBASSY	ORG.GOV
REPS	ORG.GOV
FIELDED	O
SWEDISH	GPE.NATION
QUESTIONS	O
NOTING	O
THAT	O
UN	PER.IND
SECGEN	PER.IND
TO	O
KEEP	O
IN	O
MIND	O
OPERATIONAL	O
AND	O
LOGISTICAL	O
REQUIRE	O
-	O
MENTS	O
IN	O
DETERMINING	O
NUMBER	O
OF	O
UN	PER.GROUP
TROOPS	PER.GROUP
;	O
UNSR	PER.IND
TO	O
BE	O
RESPONSIBLE	O
FOR	O
