CONTRARY	O
TO	O
OUR	O
EXPECTATIONS	O
,	O
LAWYER	PER.IND
FOR	PER.IND
COLONEL	PER.IND
MAMPA	PER.IND
,	O
MBU	PER.IND
NE	PER.IND
LETANG	PER.IND
,	O
CALLED	O
AT	O
CONSULATE	ORG.GOV
AT	O
NOON	O
ON	O
AUGUST	O
19	O
.	O
HE	PER.IND
SAID	O
REASON	O
WAS	O
TO	O
SAY	O
GOOD	O
-BYE	O
TO	O
JEFF	PER.IND
,	O
BUT	O
HE	PER.IND
IMMEDIATELY	O
OPENED	O
UP	O
ON	O
CASE	O
OF	O
COLOGL	null
MAMPA	null
.	O
MBU	PER.IND
CONFIRMED	O
POINTS	O
MADE	O
IN	O
REFTEL	O
A	O
BY	O
FRENCH	PER.IND
CONSUL	PER.IND
(APPARENTLY	O
UNAWARE	O
FRENCH	GPE.NATION
HAD	O
ALREADY	O
GIVEN	O
US	ORG.GOV
SAME	O
INFORMATION)	O
,	O
BUT	O
NOTED	O
THAT	O
MAMPA'S	null
ROLE	O
IN	O
CIS	ORG.GOV
EVACUATION	O
WAS	O
DIRECT	O
PART	O
OF	O
ACCUSATION	O
DURING	O
TRIAL	O
.	O
HE	PER.IND
SAID	O
PROSECUTOR	O
CHARGED	O
THAT	null
MAMPA'S	null
PERMISSION	O
FOR	O
CIS	ORG.GOV
EVACUATION	O
WAS	O
PART	O
OF	O
CAMPAIGN	O
TO	O
DEMORALIZE	O
YDZ	ORG.NGO
WHEN	O
KOLWEZI	GPE.SPECIAL
UNDER	O
ATTACK	O
.	O
MAMPA	null
DENIED	O
CHARGE	O
AND	O
TOLD	O
ABOUT	O
VISIT	O
FROM	O
COLONEL	PER.IND
POWERS	PER.IND
AND	O
CIS	PER.IND
SECURITY	PER.IND
CHIEF	PER.IND
ON	O
EVACUATION	O
DAY	O
.	O
MBU	PER.IND
SAID	O
TRIAL	O
CONDUCTED	O
IN	O
VERY	O
OPEN	O
MANNER	O
AT	O
	GPE.SPECIAL
KOLWEZI	GPE.SPECIAL
THEATER	O
WITH	O
LARGE	O
AUDIENCE	O
OF	O
MILITARY	O
AND	O
CIVILIANS	O
.	O
THREE	O
