B)	O
STATE	ORG.GOV
	O
019914	O
C)	O
STATE	ORG.GOV
	O
06883	O
,	O
14	O
JAN	O
72	O
SUMMARY:	O
FOLLOWING	O
RECEIPT	O
OF	O
INSTRUCTIONS	O
IN	O
REF	O
A	O
,	O
ON	O
FEB	O
5	O
EMBOFF	PER.IND
AND	O
COUNSELOR	PER.IND
OF	PER.IND
BRITISH	PER.IND
HIGH	PER.IND
COMMISSION	PER.IND
PRESENTED	O
AUSTRALIAN	ORG.GOV
DFA	ORG.GOV
WITH	O
TEXT	O
OF	O
RATIONALE	O
ON	O
NAVAL	O
DEPLOYMENTS	O
IN	O
INDIAN	LOC
OCEAN	LOC
AND	O
EXPANSION	O
OF	O
DIEGO	LOC
GARCIA	LOC
,	O
USING	O
MATERIAL	O
IN	O
REF	O
B	O
,	O
AS	O
AMENDED	O
.	O
BLAKENEY	PER.IND
,	PER.IND
FIRST	PER.IND
ASST	PER.IND
SECRETARY	PER.IND
,	PER.IND
DEFENSE	PER.IND
DIVISION	PER.IND
,	O
UNDERTOOK	O
TO	O
STUDY	O
MATERIAL	O
AND	O
TO	O
PASS	O
ON	O
TO	O
AUSTRALIAN	PER.GROUP
DEPT	PER.GROUP
OF	PER.GROUP
DEFENSE	PER.GROUP
AND	O
CABINET	ORG.GOV
MINISTERS	ORG.GOV
AND	O
SAID	O
HE	PER.IND
WOULD	O
BE	O
IN	O
TOUCH	O
WITH	O
US	PER.GROUP
IF	O
FURTHER	O
QUESTIONS	O
OCCURRED	O
TO	O
GOA	GPE.NATION
.	O
BLAKENEY	PER.IND
NOTED	O
THAT	O
RATIONALE	O
DOES	O
NOT	O
INDICATE	O
SPECI	O
-	O
FICALLY	O
THAT	O
U	GPE.NATION
.S	GPE.NATION
.	GPE.NATION
WANTS	O
TO	O
AVOID	O
COMPETITION	O
WITH	O
SOVIET	ORG.GOV
NAVAL	ORG.GOV
DEPLOYMENTS	O
IN	O
INDIAN	LOC
OCEAN	LOC
AND	O
THAT	O
DEPLOYMENTS	O
WOULD	O
BE	O
LOW	O
KEY	O
,	O
AS	O
U	GPE.NATION
.S	GPE.NATION
.	GPE.NATION
HAD	O
INDICATED	O
IN	O
LETTER	O
BASED	O
ON	O
REF	O
C	O
.	O
EMBOFF	PER.IND
NOTED	O
THAT	O
OUR	PER.GROUP
INSTRUCTIONS	O
WERE	O
TO	O
PRESENT	O
RATIONALE	O
,	O
